,1MFG'1' (Label: 0),1MFL'1' (Label: 0),1MW4'1' (Label: 0),1NB8'1' (Label: 0),1V9E'1' (Label: 1),1V9I'1' (Label: 1),1YY6'1' (Label: 0),1YZE'1' (Label: 0),2A91'1' (Label: 0),2L4K'1' (Label: 0),2LLY'1' (Label: 1),2N2A'1' (Label: 0),3PP0'1' (Label: 0),3RCD'1' (Label: 0),4CNR'1' (Label: 1),4CNV'1' (Label: 1),4CNW'1' (Label: 1),4CNX'1' (Label: 1),4GFU'1' (Label: 0),4JJQ'1' (Label: 0),4KG9'1' (Label: 0),4M5W'1' (Label: 0),4NND'1' (Label: 0),4PYZ'1' (Label: 0),4WPH'1' (Label: 0),5A25'1' (Label: 1),5EZT'1' (Label: 1),5FWI'1' (Label: 0),5KXY'1' (Label: 1),5KYB'1' (Label: 0),5N9R'1' (Label: 0),5N9T'1' (Label: 0),5OB4'1' (Label: 0),5TQS'1' (Label: 1),5UQV'1' (Label: 0),5UQX'1' (Label: 0),5VS6'1' (Label: 0),5WHC'1' (Label: 0),6EOQ'1' (Label: 1),6F5H'1' (Label: 0),6M1K'1' (Label: 0),6QVZ'1' (Label: 1),6QZV'1' (Label: 1),6VN2'1' (Label: 0),6VN3'1' (Label: 0),6VN4'1' (Label: 0),6VN5'1' (Label: 0),6VN6'1' (Label: 0),7A3F'1' (Label: 1),7CM2'1' (Label: 0),7SVL'1' (Label: 1),7VIJ'1' (Label: 0),7XHH'1' (Label: 0),7XHK'1' (Label: 0),7XPY'1' (Label: 0),8D4Z'1' (Label: 0)
6VN5'1' (Label: 0),0.3923793130427979,0.4453604630766532,0.3300693594451244,0.2726613488034808,0.3942610416479266,0.4142355008787346,0.3831145796381696,0.37864434838591,0.3031082953870521,0.3300693594451244,0.12351899768486983,0.607620686957202,0.24141582211465726,0.24141582211465726,0.3957195307602757,0.4025456749502122,0.3917364016736401,0.3971198869158053,0.129176945503476,0.3839109355360028,0.390619340818544,0.26681286549707595,0.12029904848210239,0.09488227830255182,0.0839144025006011,0.3935234072509679,0.3894496620732028,0.08495939886074401,0.23493683187560732,0.23435114503816787,0.2729776746883154,0.2729776746883154,0.4206019084903352,0.3042465507973481,0.2537202380952381,0.25093353248693046,0.2726613488034808,0.23668188736681886,0.3295346628679962,0.2729776746883154,0.2466576535977167,0.4140534262485482,0.34902343750000003,0.0,0.0,0.0,0.0,0.0,0.34902343750000003,0.253942279083606,0.3568120416827479,0.14041875284478833,0.2564862861378798,0.24370381541245661,0.12799452429842567,0.2792469100316183
6VN6'1' (Label: 0),0.3923793130427979,0.4453604630766532,0.3300693594451244,0.2726613488034808,0.3942610416479266,0.4142355008787346,0.3831145796381696,0.37864434838591,0.3031082953870521,0.3300693594451244,0.12351899768486983,0.607620686957202,0.24141582211465726,0.24141582211465726,0.3957195307602757,0.4025456749502122,0.3917364016736401,0.3971198869158053,0.129176945503476,0.3839109355360028,0.390619340818544,0.26681286549707595,0.12029904848210239,0.09488227830255182,0.0839144025006011,0.3935234072509679,0.3894496620732028,0.08495939886074401,0.23493683187560732,0.23435114503816787,0.2729776746883154,0.2729776746883154,0.4206019084903352,0.3042465507973481,0.2537202380952381,0.25093353248693046,0.2726613488034808,0.23668188736681886,0.3295346628679962,0.2729776746883154,0.2466576535977167,0.4140534262485482,0.34902343750000003,0.0,0.0,0.0,0.0,0.0,0.34902343750000003,0.253942279083606,0.3568120416827479,0.14041875284478833,0.2564862861378798,0.24370381541245661,0.12799452429842567,0.2792469100316183
7A3F'1' (Label: 1),0.2006885220248807,0.20312225925276267,0.15626274989800082,0.7248730964467007,0.0810470450661149,0.1022847100175746,0.1183043632493791,0.0604249057297893,0.1864977232231241,0.15626274989800082,0.48304507694402815,0.8011892653157029,0.6120102858871576,0.6120102858871576,0.0851616369660606,0.1154212485929517,0.109483960948396,0.0974467709161586,0.3029827315541602,0.0858322858681988,0.0749728359290111,0.7150584795321635,0.3162664250113277,0.5246017200056395,0.34575619139216146,0.1010207673354452,0.1033090494163082,0.3482002181553753,0.5478620019436345,0.7009160305343513,0.7099159176572917,0.709915917657292,0.8578419378517251,0.1257839096936032,0.7058035714285713,0.7050037341299477,0.7248730964467007,0.7000000000000002,0.1263057929724595,0.709915917657292,0.704521556256572,0.8313008130081302,0.0,0.46021117692505803,0.46021117692505803,0.46021117692505803,0.46021117692505803,0.46021117692505803,0.0,0.6826837250818208,0.029911231184870705,0.26627218934911234,0.7086730911786507,0.7036646056401749,0.2797170887519964,0.7216154067260707
7CM2'1' (Label: 0),0.525936937641812,0.5043851955797228,0.4236026111791106,0.05931834662799122,0.4855626517945488,0.503427065026362,0.473128769067045,0.4719948496275176,0.4035834488220155,0.4236026111791106,0.17486041127604515,0.47406306235818785,0.14173347451217644,0.14173347451217644,0.4866123399301514,0.4904320720408693,0.4802126917712691,0.4867921194451807,0.32058757568961654,0.4750404022266116,0.4825244476638899,0.04415204678362556,0.3136610783869505,0.14577752713943323,0.2715797066602548,0.4828405491024286,0.4785394540507329,0.2656647679069203,0.36698250728862974,0.0290076335877861,0.04465062336909245,0.044650623369092486,0.29642769757768533,0.4571761333094427,0.03720238095238091,0.03868558625840185,0.05931834662799122,0.02983257229832575,0.4769058102391436,0.044650623369092486,0.025086375244103783,0.3567073170731707,0.4481445312499999,0.21980427504506816,0.21980427504506816,0.21980427504506816,0.21980427504506816,0.21980427504506816,0.4481445312499999,0.0,0.45474720185256656,0.3105370960400546,0.02979985174203112,0.032725079173578454,0.30880675336527497,0.06208680655360728
7SVL'1' (Label: 1),0.2036616853141382,0.17593404665848095,0.15238678090575283,0.742857142857143,0.0862642799316362,0.1056239015817222,0.1347995743171337,0.0639198013427756,0.217184715897842,0.15238678090575283,0.4999319079395342,0.8108911665753853,0.6283466949024353,0.6283466949024353,0.0887436195934449,0.1187115767598925,0.1127963737796373,0.1009806520010601,0.32854900201838977,0.1025318728676602,0.0784136182542556,0.7331871345029239,0.3303126415949252,0.5420837445368674,0.3606636210627554,0.1043646603308693,0.1066444307908364,0.3632286995515696,0.5855199222546161,0.719847328244275,0.7278921426500433,0.7278921426500435,0.8730119892341569,0.1402974377351728,0.7242559523809523,0.7235250186706496,0.742857142857143,0.7188736681887368,0.153069153069153,0.7278921426500435,0.7231485654198588,0.8493031358885018,0.0302734375,0.4761782127221221,0.4761782127221221,0.4761782127221221,0.4761782127221221,0.4761782127221221,0.0302734375,0.7011306158881284,0.0,0.2803823395539372,0.7270570793180132,0.72236465088222,0.30093543235227016,0.7394366197183099
7VIJ'1' (Label: 0),0.3124168687896095,0.3709875460445535,0.24357405140758867,0.420884699057288,0.2832598722676981,0.3057996485061511,0.2736786094359701,0.2651522119010392,0.228865571174025,0.24357405140758867,0.1967860547460165,0.6875831312103903,0.39600665557404313,0.39600665557404313,0.2852153667054715,0.2956965971079747,0.2841701534170153,0.2880996554465942,0.07916573222695668,0.2731190518944155,0.2788844621513944,0.4162280701754385,0.06094245582238326,0.23896799661638227,0.0735753786968021,0.2849348820837732,0.2811375405951022,0.06508302023997095,0.315354713313897,0.39038167938931306,0.42113656132212224,0.4211365613221223,0.5715683875703449,0.212685898584483,0.4058035714285714,0.40358476474981325,0.420884699057288,0.39223744292237445,0.2413019079685746,0.4211365613221223,0.4001802613789995,0.5008710801393729,0.22851562499999994,0.1588977594643317,0.1588977594643317,0.1588977594643317,0.1588977594643317,0.1588977594643317,0.22851562499999994,0.4059803629872061,0.2377460439984562,0.0,0.40800593031875443,0.3978283818428591,0.047227926078028656,0.4261281977579765
7XHH'1' (Label: 0),0.5277364838432049,0.5211366426942642,0.44308445532435736,0.03219724437998543,0.5027435459206621,0.5202108963093146,0.4900673997871585,0.489561298629633,0.4224905959215997,0.44308445532435736,0.17799264605746976,0.4722635161567952,0.17213734684616536,0.17213734684616536,0.5037163069759112,0.5069703004589142,0.4968619246861925,0.5036664016255854,0.3231666292890782,0.4921889028550907,0.4998189061934082,0.016228070175438338,0.3162664250113277,0.1493021288594389,0.274344794421736,0.4996480112636395,0.4953041341174405,0.26845230881105314,0.37099125364431484,0.03343511450381668,0.0221803421281529,0.022180342128153008,0.27306092488377776,0.4592366959326285,0.02068452380952373,0.025392083644510722,0.03219724437998543,0.03394216133942146,0.4788914788914789,0.022180342128153008,0.013519603424966138,0.3275261324041811,0.46679687499999994,0.2227659026525882,0.2227659026525882,0.2227659026525882,0.2227659026525882,0.2227659026525882,0.46679687499999994,0.02990181493603092,0.4731763797761481,0.3131543013199818,0.0,0.02593877243251388,0.3114305270362765,0.03463638976717436
7XHK'1' (Label: 0),0.5188169939754324,0.5111383967724961,0.43145654834761316,0.04815083393763577,0.4924889808401547,0.5101933216168718,0.4799574317133735,0.4790766117906742,0.4112057018412196,0.43145654834761316,0.16246765627127885,0.48118300602456765,0.14612010285887142,0.14612010285887142,0.493507656487866,0.4970993159580916,0.4869246861924686,0.4935948405336161,0.3103834940569634,0.4819536721134854,0.4894965592176748,0.03289473684210516,0.303352967829633,0.13322994501621316,0.2606395768213513,0.4896163322773671,0.4852979899938559,0.2546358017210035,0.35009718172983484,0.012366412213740258,0.038706871556972895,0.04479559292548554,0.28700758502569107,0.4490234724959684,0.013244047619047511,0.009559372666168648,0.04815083393763577,0.010197869101978563,0.4690494690494691,0.04479559292548554,0.013820039056632002,0.3524970963995354,0.4556640624999999,0.2080865310327067,0.2080865310327067,0.2080865310327067,0.2080865310327067,0.2080865310327067,0.4556640624999999,0.032282058911038324,0.46217676572751837,0.3001820664542557,0.025500370644922117,0.0,0.2984257357973991,0.05245760275941351
7XPY'1' (Label: 0),0.3141381738518113,0.40729696544465877,0.2858017135862913,0.4176939811457578,0.2933345326976703,0.3156414762741652,0.2836112096488116,0.2754529568656305,0.2078796277964759,0.2858017135862913,0.21367288574152243,0.6858618261481887,0.3926788685524126,0.3926788685524126,0.2952449180621474,0.3053944064421162,0.2939330543933054,0.2979945224843184,0.04507737160798386,0.2831747171844137,0.289025715320536,0.4130116959064325,0.08495695514272765,0.23586634710277743,0.05385910074537136,0.2947905667018655,0.2909681383305539,0.06896133801963393,0.2650631681243926,0.38702290076335877,0.41794723108147264,0.41794723108147275,0.5578664056765353,0.2146568715283999,0.4025297619047617,0.40029873039581765,0.4176939811457578,0.3888888888888889,0.2432012432012432,0.41794723108147275,0.3968754694306744,0.5316492450638791,0.239453125,0.14447592067988652,0.14447592067988652,0.14447592067988652,0.14447592067988652,0.14447592067988652,0.239453125,0.4027075275215708,0.25453492859899646,0.04710969503868904,0.40474425500370637,0.39451063188056096,0.0,0.42296636964645007
8D4Z'1' (Label: 0),0.5444018464908851,0.5422732853885284,0.46766625866993067,0.02451051486584491,0.5244220563101556,0.5413884007029878,0.511440227030862,0.5117262944909409,0.4463472579687191,0.46766625866993067,0.20699986381587904,0.45559815350911503,0.2013311148086521,0.2013311148086521,0.5252977523059013,0.5278379080439866,0.5178695955369595,0.5249580351621169,0.3470509082753981,0.5138265397737476,0.5216407098877219,0.020467836257309954,0.34039420027186224,0.18327928944029326,0.2999519115171917,0.5208553326293558,0.5164574738874748,0.29426736153193556,0.3910349854227405,0.06564885496183205,0.021455494346187345,0.017976224992751547,0.2435771959872767,0.4783192976169145,0.04940476190476183,0.05421956684092599,0.02451051486584491,0.06423135464231354,0.4972804972804973,0.017976224992751547,0.04972209704070896,0.2995063879210219,0.49033203125,0.25019314962657735,0.25019314962657735,0.25019314962657735,0.25019314962657735,0.25019314962657735,0.49033203125,0.06426658732520085,0.49642994982632194,0.33739189804278563,0.03573017049666406,0.055044488010857984,0.33572895277207404,0.0
