,1MFG'1' (Label: 0),1MFL'1' (Label: 0),1MW4'1' (Label: 0),1NB8'1' (Label: 0),1V9E'1' (Label: 1),1V9I'1' (Label: 1),1YY6'1' (Label: 0),1YZE'1' (Label: 0),2A91'1' (Label: 0),2L4K'1' (Label: 0),2LLY'1' (Label: 1),2N2A'1' (Label: 0),3PP0'1' (Label: 0),3RCD'1' (Label: 0),4CNR'1' (Label: 1),4CNV'1' (Label: 1),4CNW'1' (Label: 1),4CNX'1' (Label: 1),4GFU'1' (Label: 0),4JJQ'1' (Label: 0),4KG9'1' (Label: 0),4M5W'1' (Label: 0),4NND'1' (Label: 0),4PYZ'1' (Label: 0),4WPH'1' (Label: 0),5A25'1' (Label: 1),5EZT'1' (Label: 1),5FWI'1' (Label: 0),5KXY'1' (Label: 1),5KYB'1' (Label: 0),5N9R'1' (Label: 0),5N9T'1' (Label: 0),5OB4'1' (Label: 0),5TQS'1' (Label: 1),5UQV'1' (Label: 0),5UQX'1' (Label: 0),5VS6'1' (Label: 0),5WHC'1' (Label: 0),6EOQ'1' (Label: 1),6F5H'1' (Label: 0),6M1K'1' (Label: 0),6QVZ'1' (Label: 1),6QZV'1' (Label: 1),6VN2'1' (Label: 0),6VN3'1' (Label: 0),6VN4'1' (Label: 0),6VN5'1' (Label: 0),6VN6'1' (Label: 0),7A3F'1' (Label: 1),7CM2'1' (Label: 0),7SVL'1' (Label: 1),7VIJ'1' (Label: 0),7XHH'1' (Label: 0),7XHK'1' (Label: 0),7XPY'1' (Label: 0),8D4Z'1' (Label: 0)
6VN5'1' (Label: 0),0.5118239249726556,0.7415979825217791,0.030663436515488918,0.5555828131075,0.5160883318659201,0.5701450992922527,0.3025678432868877,0.3715217268918932,0.529722825189087,0.5568032497702382,0.27529646369515953,0.4433388869693362,0.7415979825217791,0.3791864290969487,0.30407849336649334,0.3981718852731737,0.2697414254024091,0.3427336577521201,0.4900984961515365,0.4879506217592383,0.407568069272414,0.3981718852731737,0.36535639807483994,0.48905649195196066,0.6255794835557551,0.3427336577521201,0.5510275704145066,0.5724783621813389,0.586279476682473,0.2697414254024091,0.0,0.5555828131075,0.5160883318659201,0.6414244084639215,0.6564472883013687,0.2697414254024091,0.3427336577521201,0.4006291446019433,0.0,0.3981718852731737,0.3805297750364717,0.27076765604830366,0.03167271008511154,0.3981718852731737,0.7002555609709487,0.32753167837940117,0.0,0.3807747120624856,0.4401485583034833,0.44793856287779343,0.03167271008511154,0.5472505713181214,0.5866715640104285,0.5555828131075,0.5118239249726556,0.0
6VN6'1' (Label: 0),0.7280540432973095,0.8666553184124858,0.518554279948905,0.7776757759021551,0.7321535331368723,0.5050456946726929,0.154855059124785,0.6480504743276279,0.2417292442146783,0.7788711227781006,0.5697965573689611,0.43879451070999553,0.8666553184124858,0.22249806203717148,0.6003120975542795,0.21966095149983653,0.2703546184059518,0.5261125455045942,0.6525278771936989,0.6498826792746766,0.45736703091568287,0.21966095149983653,0.02489936074421282,0.7099259413055304,0.8921248630914528,0.5261125455045942,0.7473875001477133,0.5647601611305555,0.5074847431481413,0.2703546184059518,0.4923495958803032,0.7776757759021551,0.7321535331368723,0.8966899801154745,0.9010182555359393,0.2703546184059518,0.5261125455045942,0.22071708954026795,0.4923495958803032,0.21966095149983653,0.0007762673190240155,0.48301365307323124,0.4685411395206307,0.21966095149983653,0.9054449561251439,0.3032000673175028,0.4923495958803032,0.0,0.4344597062986707,0.5397750089798369,0.4685411395206307,0.7437802775514745,0.5071860769031136,0.7776757759021551,0.7280540432973095,0.4923495958803032
7A3F'1' (Label: 1),0.6730195968965265,0.4223679891787898,0.5005677947150415,0.721149130286653,0.6771610610864843,0.8323877550243087,0.304295531739998,0.41840410645218507,0.6272632789808298,0.7223508630239179,0.7029248472457997,0.004883044646331852,0.4223679891787898,0.3997364226387549,0.4867458686396015,0.33037667760158895,0.5490654596393969,0.4487336844394903,0.32396523937717,0.32365998579632743,0.5324042116387222,0.33037667760158895,0.3696520405738251,0.6537107018229367,0.7380257367604233,0.4487336844394903,0.5929761085093609,0.25365251786718834,0.8386789922281054,0.5490654596393969,0.4923087170746075,0.721149130286653,0.6771610610864843,0.7491121020086494,0.7596232991820203,0.5490654596393969,0.4487336844394903,0.329309013070502,0.4923087170746075,0.33037667760158895,0.376040463440328,0.29686861710543533,0.5089873524795037,0.33037667760158895,0.7832399092132596,0.4124671812673096,0.4923087170746075,0.3758220514855443,0.0,0.34948071487989807,0.5089873524795037,0.5926241888291334,0.8388318780257311,0.721149130286653,0.6730195968965265,0.4923087170746075
7CM2'1' (Label: 0),0.6101523704114172,0.5259725700817777,0.4061075399346103,0.6580693395128252,0.6172625197526603,0.7490583929256923,0.2932844697494332,0.2978520870442459,0.5919943903356759,0.6600309215085938,0.5397423673446878,0.2874446083120026,0.5259725700817777,0.4326009470709851,0.3651309563288712,0.4001763966774073,0.46416735667499737,0.34410706158758503,0.3493471264122173,0.3466063607854791,0.3654638943763537,0.4001763966774073,0.36747020815873793,0.580269307154491,0.45501844517545165,0.34410706158758503,0.3987041209968208,0.29951768107244914,0.7337891313173855,0.46416735667499737,0.41079510664337987,0.6580693395128252,0.6172625197526603,0.47808126219720887,0.5026501554824983,0.46416735667499737,0.34410706158758503,0.4026254716023128,0.41079510664337987,0.4001763966774073,0.38259304709062975,0.44369619749899425,0.43659835606067166,0.4001763966774073,0.6238738204502553,0.2749059901895558,0.41079510664337987,0.3828371683038726,0.2865443059094447,0.0,0.43659835606067166,0.3939923614490529,0.7345354492300705,0.6580693395128252,0.6101523704114172,0.41079510664337987
7SVL'1' (Label: 1),0.4992037016481026,0.7579161822680516,0.05694866934577077,0.5426204061404092,0.5034777338889546,0.5530594058215486,0.3214858209549185,0.38912126360035154,0.5094440802744157,0.5438423071768487,0.2948826345381291,0.4648194462033384,0.7579161822680516,0.36509174580921866,0.32246334561860784,0.3845082395858101,0.25307055831444625,0.37312137845997767,0.5061718908785283,0.5040917232165599,0.4309856417363439,0.3845082395858101,0.36698547185573,0.47616549507798345,0.6455095349202594,0.37312137845997767,0.5835663796141456,0.5925768875233317,0.569835086006838,0.25307055831444625,0.03213181097915331,0.5426204061404092,0.5034777338889546,0.6605110493876042,0.6747342754843474,0.25307055831444625,0.37312137845997767,0.38702128746949876,0.03213181097915331,0.3845082395858101,0.36713830780790474,0.2524502307741624,0.0,0.3845082395858101,0.7104058750184543,0.3191391949539435,0.03213181097915331,0.3676141503153867,0.46165625788237974,0.48297568235633137,0.0,0.5798175141176987,0.5702427578473328,0.5426204061404092,0.4992037016481026,0.03213181097915331
7VIJ'1' (Label: 0),0.4968341480973084,0.4133578531948168,0.421575521464251,0.48468336476432666,0.5001386458652224,0.5590295419831883,0.38784737047226325,0.5235986238322755,0.41710398705109014,0.48549430406167066,0.44659136993891196,0.42496763786931124,0.4133578531948168,0.456495487309666,0.3527350317982361,0.47311671079911555,0.40918821060216254,0.2404296121875649,0.5870237438738151,0.5852841507985528,0.2366015826198761,0.47311671079911555,0.44438769098648084,0.47681314061921887,0.38072100367986234,0.2404296121875649,0.008437999772770134,0.5552890971103586,0.5327159957248613,0.40918821060216254,0.43561658123413105,0.48468336476432666,0.5001386458652224,0.40928937585058256,0.42132437306601794,0.40918821060216254,0.2404296121875649,0.4752679710109276,0.43561658123413105,0.47311671079911555,0.4576715482310999,0.4080691708851418,0.454945664113009,0.47311671079911555,0.5574099862986333,0.3467271648139809,0.43561658123413105,0.45788598358690225,0.42175409742245756,0.3419787899741753,0.454945664113009,0.0,0.5327907811163098,0.48468336476432666,0.4968341480973084,0.43561658123413105
7XHH'1' (Label: 0),0.792349188282536,0.9659765313632106,0.7041847717400728,0.7886934459883619,0.7963727772643633,0.039983856127897614,0.5848693778491273,1.0,0.28039657640352345,0.7904589625384367,0.5306818820312874,0.9002581678183362,0.9659765313632106,0.37874806171855924,0.8222607258362107,0.4243005258676193,0.44518181956227976,0.7371899779272914,0.6328083284443583,0.6312615952371663,0.5810310647765446,0.4243005258676193,0.47140183529681867,0.8137784593470763,0.514496980817439,0.7371899779272914,0.8046941895979227,0.9999999999999999,0.0014431048128101978,0.44518181956227976,0.7022035849863144,0.7886934459883619,0.7963727772643633,0.535042753750962,0.5545225984610471,0.44518181956227976,0.7371899779272914,0.42228684947584777,0.7022035849863144,0.4243005258676193,0.4690582325570279,0.6801268886949787,0.6727873301737901,0.4243005258676193,0.6425001962888847,0.5558489539018868,0.7022035849863144,0.4694937761732095,0.8976451493954791,0.9586806342845687,0.6727873301737901,0.8011365149131354,0.0,0.7886934459883619,0.792349188282536,0.7022035849863144
7XHK'1' (Label: 0),0.031014887181453694,0.9645643098088467,0.7780000232877732,0.0,0.02908503512838659,0.9313369087779954,0.8573520297261658,0.6405670239612221,0.7665465113190986,0.002279332778541337,0.8979343692925491,0.8983519941680753,0.9645643098088467,0.7823230528555821,0.4366925683241931,0.7889799565288913,0.6139562121219685,0.8618757200399365,0.998615784314075,0.9986099535381253,0.8421118832098222,0.7889799565288913,0.846600432608779,0.07417471856212665,0.9639232097731572,0.8618757200399365,0.8494469747409024,0.9982164672938825,0.9157372238803732,0.6139562121219685,0.7718666278076063,0.0,0.02908503512838659,0.9654499264379643,0.9668974357504878,0.6139562121219685,0.8618757200399365,0.7898415496610303,0.7718666278076063,0.7889799565288913,0.8352863939657186,0.633780049370418,0.7430869014976701,0.7889799565288913,0.972859285237802,0.7594818186962381,0.7718666278076063,0.8355771318542266,0.8957365670312281,0.9969154102328509,0.7430869014976701,0.8459279944773962,0.9154480203698685,0.0,0.031014887181453694,0.7718666278076063
7XPY'1' (Label: 0),0.0,0.9990042068653973,0.7338052386052069,0.031855822147161095,0.008519986146688587,0.9424137269293492,0.8205871715814366,0.6034117270642357,0.7718938818096676,0.0341315563840519,0.8549824959299154,0.8612833339019239,0.9990042068653973,0.7496148441807781,0.4019782148020884,0.7572720163590027,0.5788590995373032,0.8132129910350875,0.9663858102722144,0.9662442161470954,0.8009555441736537,0.7572720163590027,0.8136948760024785,0.04297420425951905,0.9953552389098888,0.8132129910350875,0.8941267832233181,0.963532760514289,0.9445751971332442,0.5788590995373032,0.7303527301938271,0.031855822147161095,0.008519986146688587,0.9955517980850991,0.9957381599135046,0.5788590995373032,0.8132129910350875,0.7582630727546082,0.7303527301938271,0.7572720163590027,0.8031675598805388,0.5981575354304655,0.7021661564927496,0.7572720163590027,0.9992373076656506,0.7232738212580154,0.7303527301938271,0.8034709974782221,0.8586210713963982,0.9493876274230059,0.7021661564927496,0.8906464338712706,0.944627724044623,0.031855822147161095,0.0,0.7303527301938271
8D4Z'1' (Label: 0),0.5118239249726556,0.7415979825217791,0.030663436515488918,0.5555828131075,0.5160883318659201,0.5701450992922527,0.3025678432868877,0.3715217268918932,0.529722825189087,0.5568032497702382,0.27529646369515953,0.4433388869693362,0.7415979825217791,0.3791864290969487,0.30407849336649334,0.3981718852731737,0.2697414254024091,0.3427336577521201,0.4900984961515365,0.4879506217592383,0.407568069272414,0.3981718852731737,0.36535639807483994,0.48905649195196066,0.6255794835557551,0.3427336577521201,0.5510275704145066,0.5724783621813389,0.586279476682473,0.2697414254024091,0.0,0.5555828131075,0.5160883318659201,0.6414244084639215,0.6564472883013687,0.2697414254024091,0.3427336577521201,0.4006291446019433,0.0,0.3981718852731737,0.3805297750364717,0.27076765604830366,0.03167271008511154,0.3981718852731737,0.7002555609709487,0.32753167837940117,0.0,0.3807747120624856,0.4401485583034833,0.44793856287779343,0.03167271008511154,0.5472505713181214,0.5866715640104285,0.5555828131075,0.5118239249726556,0.0
